"id","link","internalLevel","internalSubtype","quality","value","level","enchantName","enchantDesc","setMaxEquipCount","setBonusDesc1","setBonusDesc2","setBonusDesc3","traitDesc","comment"
"881607","|H0:item:23668:24:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","24","5","41","47","Stamina Recovery Enchantment","Adds |cffffff137|r Stamina Recovery.","4","(2 items) Adds 93 Stamina Recovery","(3 items) Adds 697 Maximum Stamina","(4 items) Adds 93 Stamina Recovery","Increase Maximum Stamina by |cffffff630|r.","crafted"
"881246","|H0:item:23668:1:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","1","0","35","48","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 72 Stamina Recovery","(3 items) Adds 540 Maximum Stamina","(4 items) Adds 72 Stamina Recovery","Increase Maximum Stamina by |cffffff490|r.","dropped"
"882223","|H0:item:23668:177:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","177","0","35","48","","","4","(2 items) Adds 73 Stamina Recovery","(3 items) Adds 551 Maximum Stamina","(4 items) Adds 73 Stamina Recovery","Increase Maximum Stamina by |cffffff500|r.","unknown"
"881247","|H0:item:23668:2:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","2","1","35","48","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 73 Stamina Recovery","(3 items) Adds 551 Maximum Stamina","(4 items) Adds 73 Stamina Recovery","Increase Maximum Stamina by |cffffff500|r.","dropped"
"882173","|H0:item:23668:175:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","175","1","35","48","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 72 Stamina Recovery","(3 items) Adds 540 Maximum Stamina","(4 items) Adds 72 Stamina Recovery","Increase Maximum Stamina by |cffffff490|r.","unknown"
"881608","|H0:item:23668:20:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","20","1","36","48","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 76 Stamina Recovery","(3 items) Adds 573 Maximum Stamina","(4 items) Adds 76 Stamina Recovery","Increase Maximum Stamina by |cffffff520|r.","crafted"
"882064","|H0:item:23668:121:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","121","2","35","48","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 72 Stamina Recovery","(3 items) Adds 540 Maximum Stamina","(4 items) Adds 72 Stamina Recovery","Increase Maximum Stamina by |cffffff490|r.","unknown"
"881248","|H0:item:23668:3:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","3","2","36","48","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 79 Stamina Recovery","(3 items) Adds 596 Maximum Stamina","(4 items) Adds 79 Stamina Recovery","Increase Maximum Stamina by |cffffff540|r.","dropped"
"881370","|H0:item:23668:19:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","19","2","36","48","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 76 Stamina Recovery","(3 items) Adds 573 Maximum Stamina","(4 items) Adds 76 Stamina Recovery","Increase Maximum Stamina by |cffffff520|r.","unknown"
"881690","|H0:item:23668:31:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","31","2","36","48","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 78 Stamina Recovery","(3 items) Adds 585 Maximum Stamina","(4 items) Adds 78 Stamina Recovery","Increase Maximum Stamina by |cffffff530|r.","crafted"
"881254","|H0:item:23668:9:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","9","2","37","48","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 81 Stamina Recovery","(3 items) Adds 607 Maximum Stamina","(4 items) Adds 81 Stamina Recovery","Increase Maximum Stamina by |cffffff550|r.","dropped"
"881609","|H0:item:23668:21:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","21","2","37","48","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 81 Stamina Recovery","(3 items) Adds 607 Maximum Stamina","(4 items) Adds 81 Stamina Recovery","Increase Maximum Stamina by |cffffff550|r.","crafted"
"882065","|H0:item:23668:122:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","122","3","35","48","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","0","(2 items) Adds 72 Stamina Recovery","(3 items) Adds 540 Maximum Stamina","(4 items) Adds 72 Stamina Recovery","Increase Maximum Stamina by |cffffff490|r.","unknown"
"881249","|H0:item:23668:4:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","4","3","37","48","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 82 Stamina Recovery","(3 items) Adds 618 Maximum Stamina","(4 items) Adds 82 Stamina Recovery","Increase Maximum Stamina by |cffffff560|r.","dropped"
"881801","|H0:item:23668:50:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","50","3","37","48","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 82 Stamina Recovery","(3 items) Adds 618 Maximum Stamina","(4 items) Adds 82 Stamina Recovery","Increase Maximum Stamina by |cffffff560|r.","unknown"
"881252","|H0:item:23668:7:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","7","3","38","48","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 84 Stamina Recovery","(3 items) Adds 630 Maximum Stamina","(4 items) Adds 84 Stamina Recovery","Increase Maximum Stamina by |cffffff570|r.","dropped"
"881320","|H0:item:23668:11:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","11","3","38","48","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 84 Stamina Recovery","(3 items) Adds 630 Maximum Stamina","(4 items) Adds 84 Stamina Recovery","Increase Maximum Stamina by |cffffff570|r.","dropped"
"881610","|H0:item:23668:22:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","22","3","38","48","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 85 Stamina Recovery","(3 items) Adds 641 Maximum Stamina","(4 items) Adds 85 Stamina Recovery","Increase Maximum Stamina by |cffffff580|r.","crafted"
"881800","|H0:item:23668:49:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","49","3","38","48","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 84 Stamina Recovery","(3 items) Adds 630 Maximum Stamina","(4 items) Adds 84 Stamina Recovery","Increase Maximum Stamina by |cffffff570|r.","unknown"
"882066","|H0:item:23668:123:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","123","4","35","48","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","0","(2 items) Adds 72 Stamina Recovery","(3 items) Adds 540 Maximum Stamina","(4 items) Adds 72 Stamina Recovery","Increase Maximum Stamina by |cffffff490|r.","unknown"
"881250","|H0:item:23668:5:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","5","4","38","48","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","4","(2 items) Adds 87 Stamina Recovery","(3 items) Adds 652 Maximum Stamina","(4 items) Adds 87 Stamina Recovery","Increase Maximum Stamina by |cffffff590|r.","dropped"
"881253","|H0:item:23668:8:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","8","4","40","48","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","4","(2 items) Adds 88 Stamina Recovery","(3 items) Adds 663 Maximum Stamina","(4 items) Adds 88 Stamina Recovery","Increase Maximum Stamina by |cffffff600|r.","dropped"
"881611","|H0:item:23668:23:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","23","4","40","48","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","4","(2 items) Adds 90 Stamina Recovery","(3 items) Adds 675 Maximum Stamina","(4 items) Adds 90 Stamina Recovery","Increase Maximum Stamina by |cffffff610|r.","crafted"
"882067","|H0:item:23668:124:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","124","5","35","48","Stamina Recovery Enchantment","Adds |cffffff137|r Stamina Recovery.","0","(2 items) Adds 72 Stamina Recovery","(3 items) Adds 540 Maximum Stamina","(4 items) Adds 72 Stamina Recovery","Increase Maximum Stamina by |cffffff490|r.","unknown"
"881251","|H0:item:23668:6:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","6","5","40","48","Stamina Recovery Enchantment","Adds |cffffff137|r Stamina Recovery.","4","(2 items) Adds 91 Stamina Recovery","(3 items) Adds 686 Maximum Stamina","(4 items) Adds 91 Stamina Recovery","Increase Maximum Stamina by |cffffff620|r.","dropped"
"881612","|H0:item:23668:24:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","24","5","41","48","Stamina Recovery Enchantment","Adds |cffffff137|r Stamina Recovery.","4","(2 items) Adds 94 Stamina Recovery","(3 items) Adds 708 Maximum Stamina","(4 items) Adds 94 Stamina Recovery","Increase Maximum Stamina by |cffffff640|r.","crafted"
"881255","|H0:item:23668:1:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","1","0","35","49","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 73 Stamina Recovery","(3 items) Adds 551 Maximum Stamina","(4 items) Adds 73 Stamina Recovery","Increase Maximum Stamina by |cffffff500|r.","dropped"
"882224","|H0:item:23668:177:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","177","0","35","49","","","4","(2 items) Adds 75 Stamina Recovery","(3 items) Adds 562 Maximum Stamina","(4 items) Adds 75 Stamina Recovery","Increase Maximum Stamina by |cffffff510|r.","unknown"
"881256","|H0:item:23668:2:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","2","1","35","49","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 75 Stamina Recovery","(3 items) Adds 562 Maximum Stamina","(4 items) Adds 75 Stamina Recovery","Increase Maximum Stamina by |cffffff510|r.","dropped"
"882174","|H0:item:23668:175:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","175","1","35","49","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 73 Stamina Recovery","(3 items) Adds 551 Maximum Stamina","(4 items) Adds 73 Stamina Recovery","Increase Maximum Stamina by |cffffff500|r.","unknown"
"881613","|H0:item:23668:20:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","20","1","36","49","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 78 Stamina Recovery","(3 items) Adds 585 Maximum Stamina","(4 items) Adds 78 Stamina Recovery","Increase Maximum Stamina by |cffffff530|r.","crafted"
"882068","|H0:item:23668:121:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","121","2","35","49","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 73 Stamina Recovery","(3 items) Adds 551 Maximum Stamina","(4 items) Adds 73 Stamina Recovery","Increase Maximum Stamina by |cffffff500|r.","unknown"
"881371","|H0:item:23668:19:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","19","2","36","49","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 78 Stamina Recovery","(3 items) Adds 585 Maximum Stamina","(4 items) Adds 78 Stamina Recovery","Increase Maximum Stamina by |cffffff530|r.","unknown"
"881691","|H0:item:23668:31:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","31","2","36","49","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 79 Stamina Recovery","(3 items) Adds 596 Maximum Stamina","(4 items) Adds 79 Stamina Recovery","Increase Maximum Stamina by |cffffff540|r.","crafted"
"881257","|H0:item:23668:3:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","3","2","37","49","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 81 Stamina Recovery","(3 items) Adds 607 Maximum Stamina","(4 items) Adds 81 Stamina Recovery","Increase Maximum Stamina by |cffffff550|r.","dropped"
"881263","|H0:item:23668:9:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","9","2","37","49","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 82 Stamina Recovery","(3 items) Adds 618 Maximum Stamina","(4 items) Adds 82 Stamina Recovery","Increase Maximum Stamina by |cffffff560|r.","dropped"
"881614","|H0:item:23668:21:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","21","2","37","49","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 82 Stamina Recovery","(3 items) Adds 618 Maximum Stamina","(4 items) Adds 82 Stamina Recovery","Increase Maximum Stamina by |cffffff560|r.","crafted"
"882069","|H0:item:23668:122:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","122","3","35","49","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","0","(2 items) Adds 73 Stamina Recovery","(3 items) Adds 551 Maximum Stamina","(4 items) Adds 73 Stamina Recovery","Increase Maximum Stamina by |cffffff500|r.","unknown"
"881258","|H0:item:23668:4:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","4","3","38","49","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 84 Stamina Recovery","(3 items) Adds 630 Maximum Stamina","(4 items) Adds 84 Stamina Recovery","Increase Maximum Stamina by |cffffff570|r.","dropped"
"881261","|H0:item:23668:7:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","7","3","38","49","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 85 Stamina Recovery","(3 items) Adds 641 Maximum Stamina","(4 items) Adds 85 Stamina Recovery","Increase Maximum Stamina by |cffffff580|r.","dropped"
"881321","|H0:item:23668:11:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","11","3","38","49","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 85 Stamina Recovery","(3 items) Adds 641 Maximum Stamina","(4 items) Adds 85 Stamina Recovery","Increase Maximum Stamina by |cffffff580|r.","dropped"
"881615","|H0:item:23668:22:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","22","3","38","49","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 87 Stamina Recovery","(3 items) Adds 652 Maximum Stamina","(4 items) Adds 87 Stamina Recovery","Increase Maximum Stamina by |cffffff590|r.","crafted"
"881802","|H0:item:23668:49:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","49","3","38","49","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 85 Stamina Recovery","(3 items) Adds 641 Maximum Stamina","(4 items) Adds 85 Stamina Recovery","Increase Maximum Stamina by |cffffff580|r.","unknown"
"881803","|H0:item:23668:50:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","50","3","38","49","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 84 Stamina Recovery","(3 items) Adds 630 Maximum Stamina","(4 items) Adds 84 Stamina Recovery","Increase Maximum Stamina by |cffffff570|r.","unknown"
"882070","|H0:item:23668:123:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","123","4","35","49","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","0","(2 items) Adds 73 Stamina Recovery","(3 items) Adds 551 Maximum Stamina","(4 items) Adds 73 Stamina Recovery","Increase Maximum Stamina by |cffffff500|r.","unknown"
"881259","|H0:item:23668:5:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","5","4","40","49","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","4","(2 items) Adds 88 Stamina Recovery","(3 items) Adds 663 Maximum Stamina","(4 items) Adds 88 Stamina Recovery","Increase Maximum Stamina by |cffffff600|r.","dropped"
"881262","|H0:item:23668:8:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","8","4","40","49","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","4","(2 items) Adds 90 Stamina Recovery","(3 items) Adds 675 Maximum Stamina","(4 items) Adds 90 Stamina Recovery","Increase Maximum Stamina by |cffffff610|r.","dropped"
"881616","|H0:item:23668:23:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","23","4","40","49","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","4","(2 items) Adds 91 Stamina Recovery","(3 items) Adds 686 Maximum Stamina","(4 items) Adds 91 Stamina Recovery","Increase Maximum Stamina by |cffffff620|r.","crafted"
"882071","|H0:item:23668:124:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","124","5","35","49","Stamina Recovery Enchantment","Adds |cffffff137|r Stamina Recovery.","0","(2 items) Adds 73 Stamina Recovery","(3 items) Adds 551 Maximum Stamina","(4 items) Adds 73 Stamina Recovery","Increase Maximum Stamina by |cffffff500|r.","unknown"
"881260","|H0:item:23668:6:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","6","5","41","49","Stamina Recovery Enchantment","Adds |cffffff137|r Stamina Recovery.","4","(2 items) Adds 93 Stamina Recovery","(3 items) Adds 697 Maximum Stamina","(4 items) Adds 93 Stamina Recovery","Increase Maximum Stamina by |cffffff630|r.","dropped"
"881617","|H0:item:23668:24:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","24","5","42","49","Stamina Recovery Enchantment","Adds |cffffff137|r Stamina Recovery.","4","(2 items) Adds 96 Stamina Recovery","(3 items) Adds 720 Maximum Stamina","(4 items) Adds 96 Stamina Recovery","Increase Maximum Stamina by |cffffff650|r.","crafted"
"881264","|H0:item:23668:1:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","1","0","35","50","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 75 Stamina Recovery","(3 items) Adds 562 Maximum Stamina","(4 items) Adds 75 Stamina Recovery","Increase Maximum Stamina by |cffffff510|r.","dropped"
"882225","|H0:item:23668:177:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","177","0","36","50","","","4","(2 items) Adds 76 Stamina Recovery","(3 items) Adds 573 Maximum Stamina","(4 items) Adds 76 Stamina Recovery","Increase Maximum Stamina by |cffffff520|r.","unknown"
"882175","|H0:item:23668:175:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","175","1","35","50","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 75 Stamina Recovery","(3 items) Adds 562 Maximum Stamina","(4 items) Adds 75 Stamina Recovery","Increase Maximum Stamina by |cffffff510|r.","unknown"
"882302","|H0:item:23668:378:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","378","1","35","50","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","5","(2 items) Adds 75 Stamina Recovery","(3 items) Adds 562 Maximum Stamina","(4 items) Adds 75 Stamina Recovery","Increase Maximum Stamina by |cffffff510|r.","unknown"
"881265","|H0:item:23668:2:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","2","1","36","50","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 76 Stamina Recovery","(3 items) Adds 573 Maximum Stamina","(4 items) Adds 76 Stamina Recovery","Increase Maximum Stamina by |cffffff520|r.","dropped"
"881618","|H0:item:23668:20:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","20","1","36","50","Stamina Recovery Enchantment","Adds |cffffff98|r Stamina Recovery.","4","(2 items) Adds 79 Stamina Recovery","(3 items) Adds 596 Maximum Stamina","(4 items) Adds 79 Stamina Recovery","Increase Maximum Stamina by |cffffff540|r.","crafted"
"882072","|H0:item:23668:121:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","121","2","35","50","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 75 Stamina Recovery","(3 items) Adds 562 Maximum Stamina","(4 items) Adds 75 Stamina Recovery","Increase Maximum Stamina by |cffffff510|r.","unknown"
"881372","|H0:item:23668:19:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","19","2","36","50","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 79 Stamina Recovery","(3 items) Adds 596 Maximum Stamina","(4 items) Adds 79 Stamina Recovery","Increase Maximum Stamina by |cffffff540|r.","unknown"
"881266","|H0:item:23668:3:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","3","2","37","50","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 82 Stamina Recovery","(3 items) Adds 618 Maximum Stamina","(4 items) Adds 82 Stamina Recovery","Increase Maximum Stamina by |cffffff560|r.","dropped"
"881692","|H0:item:23668:31:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","31","2","37","50","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 81 Stamina Recovery","(3 items) Adds 607 Maximum Stamina","(4 items) Adds 81 Stamina Recovery","Increase Maximum Stamina by |cffffff550|r.","crafted"
"881272","|H0:item:23668:9:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","9","2","38","50","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 84 Stamina Recovery","(3 items) Adds 630 Maximum Stamina","(4 items) Adds 84 Stamina Recovery","Increase Maximum Stamina by |cffffff570|r.","dropped"
"881619","|H0:item:23668:21:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","21","2","38","50","Stamina Recovery Enchantment","Adds |cffffff107|r Stamina Recovery.","4","(2 items) Adds 84 Stamina Recovery","(3 items) Adds 630 Maximum Stamina","(4 items) Adds 84 Stamina Recovery","Increase Maximum Stamina by |cffffff570|r.","crafted"
"882073","|H0:item:23668:122:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","122","3","35","50","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","0","(2 items) Adds 75 Stamina Recovery","(3 items) Adds 562 Maximum Stamina","(4 items) Adds 75 Stamina Recovery","Increase Maximum Stamina by |cffffff510|r.","unknown"
"881267","|H0:item:23668:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","4","3","38","50","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 85 Stamina Recovery","(3 items) Adds 641 Maximum Stamina","(4 items) Adds 85 Stamina Recovery","Increase Maximum Stamina by |cffffff580|r.","dropped"
"881270","|H0:item:23668:7:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","7","3","38","50","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 87 Stamina Recovery","(3 items) Adds 652 Maximum Stamina","(4 items) Adds 87 Stamina Recovery","Increase Maximum Stamina by |cffffff590|r.","dropped"
"881322","|H0:item:23668:11:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","11","3","38","50","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 87 Stamina Recovery","(3 items) Adds 652 Maximum Stamina","(4 items) Adds 87 Stamina Recovery","Increase Maximum Stamina by |cffffff590|r.","dropped"
"881804","|H0:item:23668:49:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","49","3","38","50","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 87 Stamina Recovery","(3 items) Adds 652 Maximum Stamina","(4 items) Adds 87 Stamina Recovery","Increase Maximum Stamina by |cffffff590|r.","unknown"
"881805","|H0:item:23668:50:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","50","3","38","50","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 85 Stamina Recovery","(3 items) Adds 641 Maximum Stamina","(4 items) Adds 85 Stamina Recovery","Increase Maximum Stamina by |cffffff580|r.","unknown"
"881620","|H0:item:23668:22:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","22","3","40","50","Stamina Recovery Enchantment","Adds |cffffff117|r Stamina Recovery.","4","(2 items) Adds 88 Stamina Recovery","(3 items) Adds 663 Maximum Stamina","(4 items) Adds 88 Stamina Recovery","Increase Maximum Stamina by |cffffff600|r.","crafted"
"882074","|H0:item:23668:123:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","123","4","35","50","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","0","(2 items) Adds 75 Stamina Recovery","(3 items) Adds 562 Maximum Stamina","(4 items) Adds 75 Stamina Recovery","Increase Maximum Stamina by |cffffff510|r.","unknown"
"881268","|H0:item:23668:5:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","5","4","40","50","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","4","(2 items) Adds 90 Stamina Recovery","(3 items) Adds 675 Maximum Stamina","(4 items) Adds 90 Stamina Recovery","Increase Maximum Stamina by |cffffff610|r.","dropped"
"881271","|H0:item:23668:8:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","8","4","40","50","Stamina Recovery Enchantment","Adds |cffffff127|r Stamina Recovery.","4","(2 items) Adds 91 Stamina Recovery","(3 items) Adds 686 Maximum Stamina","(4 items) Adds 91 Stamina Recovery","Increase Maximum Stamina by |cffffff620|r.","dropped"
