"id","link","internalLevel","internalSubtype","name","quality","value","level","enchantName","enchantDesc","comment"
"970584","|H0:item:26588:20:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","20","strong glyph of stamina","1","7","47","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","crafted"
"971041","|H0:item:26588:121:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","121","strong glyph of stamina","2","6","47","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970220","|H0:item:26588:3:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","3","strong glyph of stamina","2","7","47","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"970226","|H0:item:26588:9:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","9","strong glyph of stamina","2","7","47","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"970350","|H0:item:26588:19:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","19","strong glyph of stamina","2","7","47","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970585","|H0:item:26588:21:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","21","strong glyph of stamina","2","7","47","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"970670","|H0:item:26588:31:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","31","strong glyph of stamina","2","7","47","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"971042","|H0:item:26588:122:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","122","strong glyph of stamina","3","6","47","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"970221","|H0:item:26588:4:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","4","strong glyph of stamina","3","7","47","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970224","|H0:item:26588:7:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","7","strong glyph of stamina","3","7","47","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970300","|H0:item:26588:11:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","11","strong glyph of stamina","3","7","47","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970586","|H0:item:26588:22:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","22","strong glyph of stamina","3","7","47","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","crafted"
"970779","|H0:item:26588:49:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","49","strong glyph of stamina","3","7","47","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"970780","|H0:item:26588:50:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","50","strong glyph of stamina","3","7","47","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"971043","|H0:item:26588:123:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","123","strong glyph of stamina","4","6","47","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","unknown"
"970222","|H0:item:26588:5:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","5","strong glyph of stamina","4","7","47","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"970225","|H0:item:26588:8:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","8","strong glyph of stamina","4","7","47","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"970587","|H0:item:26588:23:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","23","strong glyph of stamina","4","8","47","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","crafted"
"971044","|H0:item:26588:124:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","124","strong glyph of stamina","5","6","47","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","unknown"
"970223","|H0:item:26588:6:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","6","strong glyph of stamina","5","8","47","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","dropped"
"970588","|H0:item:26588:24:47:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","47","24","strong glyph of stamina","5","8","47","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","crafted"
"970227","|H0:item:26588:1:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","1","strong glyph of stamina","0","7","48","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"971204","|H0:item:26588:177:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","177","strong glyph of stamina","0","7","48","","","unknown"
"970228","|H0:item:26588:2:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","2","strong glyph of stamina","1","7","48","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","dropped"
"970589","|H0:item:26588:20:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","20","strong glyph of stamina","1","7","48","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","crafted"
"971154","|H0:item:26588:175:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","175","strong glyph of stamina","1","7","48","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","unknown"
"970229","|H0:item:26588:3:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","3","strong glyph of stamina","2","7","48","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"970235","|H0:item:26588:9:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","9","strong glyph of stamina","2","7","48","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"970351","|H0:item:26588:19:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","19","strong glyph of stamina","2","7","48","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970590","|H0:item:26588:21:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","21","strong glyph of stamina","2","7","48","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"970671","|H0:item:26588:31:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","31","strong glyph of stamina","2","7","48","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"971045","|H0:item:26588:121:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","121","strong glyph of stamina","2","7","48","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970230","|H0:item:26588:4:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","4","strong glyph of stamina","3","7","48","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970233","|H0:item:26588:7:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","7","strong glyph of stamina","3","7","48","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970301","|H0:item:26588:11:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","11","strong glyph of stamina","3","7","48","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970591","|H0:item:26588:22:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","22","strong glyph of stamina","3","7","48","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","crafted"
"970781","|H0:item:26588:49:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","49","strong glyph of stamina","3","7","48","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"970782","|H0:item:26588:50:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","50","strong glyph of stamina","3","7","48","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"971046","|H0:item:26588:122:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","122","strong glyph of stamina","3","7","48","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"970231","|H0:item:26588:5:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","5","strong glyph of stamina","4","7","48","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"971047","|H0:item:26588:123:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","123","strong glyph of stamina","4","7","48","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","unknown"
"970234","|H0:item:26588:8:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","8","strong glyph of stamina","4","8","48","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"970592","|H0:item:26588:23:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","23","strong glyph of stamina","4","8","48","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","crafted"
"971048","|H0:item:26588:124:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","124","strong glyph of stamina","5","7","48","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","unknown"
"970232","|H0:item:26588:6:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","6","strong glyph of stamina","5","8","48","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","dropped"
"970593","|H0:item:26588:24:48:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","48","24","strong glyph of stamina","5","8","48","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","crafted"
"970236","|H0:item:26588:1:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","1","strong glyph of stamina","0","7","49","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"971205","|H0:item:26588:177:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","177","strong glyph of stamina","0","7","49","","","unknown"
"970237","|H0:item:26588:2:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","2","strong glyph of stamina","1","7","49","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","dropped"
"970594","|H0:item:26588:20:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","20","strong glyph of stamina","1","7","49","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","crafted"
"971155","|H0:item:26588:175:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","175","strong glyph of stamina","1","7","49","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","unknown"
"970238","|H0:item:26588:3:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","3","strong glyph of stamina","2","7","49","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"970244","|H0:item:26588:9:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","9","strong glyph of stamina","2","7","49","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"970352","|H0:item:26588:19:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","19","strong glyph of stamina","2","7","49","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970595","|H0:item:26588:21:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","21","strong glyph of stamina","2","7","49","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"970672","|H0:item:26588:31:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","31","strong glyph of stamina","2","7","49","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"971049","|H0:item:26588:121:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","121","strong glyph of stamina","2","7","49","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970239","|H0:item:26588:4:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","4","strong glyph of stamina","3","7","49","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970242","|H0:item:26588:7:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","7","strong glyph of stamina","3","7","49","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970302","|H0:item:26588:11:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","11","strong glyph of stamina","3","7","49","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970596","|H0:item:26588:22:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","22","strong glyph of stamina","3","7","49","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","crafted"
"970783","|H0:item:26588:49:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","49","strong glyph of stamina","3","7","49","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"970784","|H0:item:26588:50:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","50","strong glyph of stamina","3","7","49","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"971050","|H0:item:26588:122:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","122","strong glyph of stamina","3","7","49","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"971051","|H0:item:26588:123:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","123","strong glyph of stamina","4","7","49","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","unknown"
"970240","|H0:item:26588:5:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","5","strong glyph of stamina","4","8","49","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"970243","|H0:item:26588:8:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","8","strong glyph of stamina","4","8","49","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"970597","|H0:item:26588:23:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","23","strong glyph of stamina","4","8","49","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","crafted"
"971052","|H0:item:26588:124:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","124","strong glyph of stamina","5","7","49","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","unknown"
"970241","|H0:item:26588:6:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","6","strong glyph of stamina","5","8","49","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","dropped"
"970598","|H0:item:26588:24:49:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","49","24","strong glyph of stamina","5","8","49","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","crafted"
"970245","|H0:item:26588:1:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","1","major glyph of stamina","0","7","50","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"971206","|H0:item:26588:177:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","177","major glyph of stamina","0","7","50","","","unknown"
"970246","|H0:item:26588:2:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","2","major glyph of stamina","1","7","50","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","dropped"
"970599","|H0:item:26588:20:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","20","major glyph of stamina","1","7","50","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","crafted"
"971156","|H0:item:26588:175:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","175","major glyph of stamina","1","7","50","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","unknown"
"971283","|H0:item:26588:378:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","378","major glyph of stamina","1","7","50","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","unknown"
"970247","|H0:item:26588:3:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","3","major glyph of stamina","2","7","50","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"970253","|H0:item:26588:9:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","9","major glyph of stamina","2","7","50","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"970353","|H0:item:26588:19:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","19","major glyph of stamina","2","7","50","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970600","|H0:item:26588:21:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","21","major glyph of stamina","2","7","50","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"970673","|H0:item:26588:31:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","31","major glyph of stamina","2","7","50","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"971053","|H0:item:26588:121:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","121","major glyph of stamina","2","7","50","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970248","|H0:item:26588:4:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","4","major glyph of stamina","3","7","50","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970251","|H0:item:26588:7:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","7","major glyph of stamina","3","7","50","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970303","|H0:item:26588:11:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","11","major glyph of stamina","3","7","50","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970785","|H0:item:26588:49:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","49","major glyph of stamina","3","7","50","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"970786","|H0:item:26588:50:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","50","major glyph of stamina","3","7","50","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"971054","|H0:item:26588:122:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","122","major glyph of stamina","3","7","50","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","unknown"
"970601","|H0:item:26588:22:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","22","major glyph of stamina","3","8","50","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","crafted"
"971055","|H0:item:26588:123:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","123","major glyph of stamina","4","7","50","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","unknown"
"970249","|H0:item:26588:5:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","5","major glyph of stamina","4","8","50","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"970252","|H0:item:26588:8:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","8","major glyph of stamina","4","8","50","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"970602","|H0:item:26588:23:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","23","major glyph of stamina","4","8","50","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","crafted"
"971056","|H0:item:26588:124:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","124","major glyph of stamina","5","7","50","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","unknown"
"970250","|H0:item:26588:6:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","6","major glyph of stamina","5","8","50","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","dropped"
"970603","|H0:item:26588:24:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","24","major glyph of stamina","5","8","50","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","crafted"
"970847","|H0:item:26588:111:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","111","major glyph of stamina","1","7","51","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","dropped/sold"
"971057","|H0:item:26588:125:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","125","major glyph of stamina","1","7","51","Maximum Stamina Enchantment","Adds |cffffff259|r Maximum Stamina.","crafted"
"970677","|H0:item:26588:39:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","39","major glyph of stamina","2","7","51","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","quest"
"970787","|H0:item:26588:51:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","51","major glyph of stamina","2","7","51","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","dropped"
"971067","|H0:item:26588:135:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","135","major glyph of stamina","2","7","51","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","crafted"
"971207","|H0:item:26588:188:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","188","major glyph of stamina","2","7","51","Maximum Stamina Enchantment","Adds |cffffff272|r Maximum Stamina.","unknown"
"970797","|H0:item:26588:61:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","61","major glyph of stamina","3","8","51","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"970817","|H0:item:26588:81:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","81","major glyph of stamina","3","8","51","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","dropped"
"971077","|H0:item:26588:145:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","145","major glyph of stamina","3","8","51","Maximum Stamina Enchantment","Adds |cffffff295|r Maximum Stamina.","crafted"
"971208","|H0:item:26588:208:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","208","major glyph of stamina","4","7","51","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","unknown"
"970807","|H0:item:26588:71:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","71","major glyph of stamina","4","8","51","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","unknown"
"970827","|H0:item:26588:91:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","91","major glyph of stamina","4","8","51","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","dropped"
"971087","|H0:item:26588:155:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","155","major glyph of stamina","4","8","51","Maximum Stamina Enchantment","Adds |cffffff311|r Maximum Stamina.","crafted"
"970837","|H0:item:26588:101:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","101","major glyph of stamina","5","8","51","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","dropped"
"971097","|H0:item:26588:165:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","165","major glyph of stamina","5","8","51","Maximum Stamina Enchantment","Adds |cffffff337|r Maximum Stamina.","crafted"
"970848","|H0:item:26588:112:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","112","major glyph of stamina","1","7","52","Maximum Stamina Enchantment","Adds |cffffff297|r Maximum Stamina.","dropped/sold"
"971058","|H0:item:26588:126:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","126","major glyph of stamina","1","7","52","Maximum Stamina Enchantment","Adds |cffffff297|r Maximum Stamina.","crafted"
"970678","|H0:item:26588:40:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","40","major glyph of stamina","2","7","52","Maximum Stamina Enchantment","Adds |cffffff313|r Maximum Stamina.","quest"
"970788","|H0:item:26588:52:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","52","major glyph of stamina","2","7","52","Maximum Stamina Enchantment","Adds |cffffff313|r Maximum Stamina.","dropped"
"971068","|H0:item:26588:136:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","136","major glyph of stamina","2","7","52","Maximum Stamina Enchantment","Adds |cffffff313|r Maximum Stamina.","crafted"
"970798","|H0:item:26588:62:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","62","major glyph of stamina","3","8","52","Maximum Stamina Enchantment","Adds |cffffff339|r Maximum Stamina.","dropped"
"970818","|H0:item:26588:82:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","82","major glyph of stamina","3","8","52","Maximum Stamina Enchantment","Adds |cffffff339|r Maximum Stamina.","dropped"
"971078","|H0:item:26588:146:50:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","50","146","major glyph of stamina","3","8","52","Maximum Stamina Enchantment","Adds |cffffff339|r Maximum Stamina.","crafted"
