"id","link","internalLevel","internalSubtype","quality","value","level","armorRating","enchantName","enchantDesc","setMaxEquipCount","setBonusDesc1","setBonusDesc2","setBonusDesc3","traitDesc","comment"
"19221416","|H0:item:68119:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","0","1","0","1","-1","0","","","0","(1 item) Adds 1 Weapon Damage","Adds 1 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 0 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","?"
"19222383","|H0:item:68119:49:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","49","3","35","42","717","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222384","|H0:item:68119:50:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","50","3","35","42","703","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222175","|H0:item:68119:22:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","22","3","36","42","731","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222637","|H0:item:68119:123:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","123","4","31","42","605","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","0","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","unknown"
"19221791","|H0:item:68119:5:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","5","4","36","42","745","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19221794","|H0:item:68119:8:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","8","4","36","42","759","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 79 Weapon Damage","Adds 79 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 318 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19222176","|H0:item:68119:23:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","23","4","37","42","773","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 81 Weapon Damage","Adds 81 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 324 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222638","|H0:item:68119:124:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","124","5","31","42","605","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","0","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
"19221792","|H0:item:68119:6:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","6","5","37","42","787","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","2","(1 item) Adds 82 Weapon Damage","Adds 82 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 330 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","dropped"
"19222177","|H0:item:68119:24:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","24","5","38","42","815","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","2","(1 item) Adds 85 Weapon Damage","Adds 85 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 342 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19221796","|H0:item:68119:1:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","1","0","32","43","619","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","dropped"
"19222813","|H0:item:68119:177:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","177","0","32","43","633","","","2","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","unknown"
"19221797","|H0:item:68119:2:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","2","1","32","43","633","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19222763","|H0:item:68119:175:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","175","1","32","43","619","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19222178","|H0:item:68119:20:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","20","1","33","43","661","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222639","|H0:item:68119:121:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","121","2","32","43","619","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221960","|H0:item:68119:19:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","19","2","33","43","661","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19222280","|H0:item:68119:31:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","31","2","33","43","675","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19221798","|H0:item:68119:3:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","3","2","35","43","689","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 72 Weapon Damage","Adds 72 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 288 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19221804","|H0:item:68119:9:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","9","2","35","43","703","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19222179","|H0:item:68119:21:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","21","2","35","43","703","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222640","|H0:item:68119:122:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","122","3","32","43","619","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","0","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221799","|H0:item:68119:4:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","4","3","35","43","717","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19222386","|H0:item:68119:50:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","50","3","35","43","717","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221802","|H0:item:68119:7:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","7","3","36","43","731","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221910","|H0:item:68119:11:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","11","3","36","43","731","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19222180","|H0:item:68119:22:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","22","3","36","43","745","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222385","|H0:item:68119:49:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","49","3","36","43","731","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222641","|H0:item:68119:123:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","123","4","32","43","619","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","0","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","unknown"
"19221800","|H0:item:68119:5:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","5","4","36","43","759","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 79 Weapon Damage","Adds 79 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 318 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19221803","|H0:item:68119:8:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","8","4","37","43","773","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 81 Weapon Damage","Adds 81 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 324 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
"19222181","|H0:item:68119:23:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","23","4","37","43","787","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 82 Weapon Damage","Adds 82 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 330 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","crafted"
"19222642","|H0:item:68119:124:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","124","5","32","43","619","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","0","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","unknown"
"19221801","|H0:item:68119:6:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","6","5","38","43","801","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","2","(1 item) Adds 84 Weapon Damage","Adds 84 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 336 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","dropped"
"19222182","|H0:item:68119:24:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","24","5","38","43","829","Maximum Magicka Enchantment","Adds 293 Maximum Magicka.","2","(1 item) Adds 87 Weapon Damage","Adds 87 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 348 but also increases the cost of your abilities by 33%.","Reduces block cost by 4%.","crafted"
"19221805","|H0:item:68119:1:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","1","0","32","44","633","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","dropped"
"19222814","|H0:item:68119:177:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","177","0","33","44","647","","","2","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 1.5%.","unknown"
"19222764","|H0:item:68119:175:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","175","1","32","44","633","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","unknown"
"19221806","|H0:item:68119:2:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","2","1","33","44","647","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","dropped"
"19222183","|H0:item:68119:20:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","20","1","33","44","675","Maximum Magicka Enchantment","Adds 225 Maximum Magicka.","2","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","Reduces block cost by 2%.","crafted"
"19222643","|H0:item:68119:121:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","121","2","32","44","633","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221961","|H0:item:68119:19:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","19","2","33","44","675","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","unknown"
"19221807","|H0:item:68119:3:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","3","2","35","44","703","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19221813","|H0:item:68119:9:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","9","2","35","44","717","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","dropped"
"19222184","|H0:item:68119:21:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","21","2","35","44","717","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222281","|H0:item:68119:31:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","31","2","35","44","689","Maximum Magicka Enchantment","Adds 237 Maximum Magicka.","2","(1 item) Adds 72 Weapon Damage","Adds 72 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 288 but also increases the cost of your abilities by 33%.","Reduces block cost by 2.5%.","crafted"
"19222644","|H0:item:68119:122:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","122","3","32","44","633","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","0","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19221808","|H0:item:68119:4:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","4","3","36","44","731","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221811","|H0:item:68119:7:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","7","3","36","44","745","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19221911","|H0:item:68119:11:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","11","3","36","44","745","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","dropped"
"19222185","|H0:item:68119:22:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","22","3","36","44","759","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 79 Weapon Damage","Adds 79 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 318 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","crafted"
"19222387","|H0:item:68119:49:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","49","3","36","44","745","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222388","|H0:item:68119:50:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","50","3","36","44","731","Maximum Magicka Enchantment","Adds 257 Maximum Magicka.","2","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","Reduces block cost by 3%.","unknown"
"19222645","|H0:item:68119:123:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","123","4","32","44","633","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","0","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","unknown"
"19221809","|H0:item:68119:5:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","44","5","4","37","44","773","Maximum Magicka Enchantment","Adds 270 Maximum Magicka.","2","(1 item) Adds 81 Weapon Damage","Adds 81 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 324 but also increases the cost of your abilities by 33%.","Reduces block cost by 3.5%.","dropped"
