"id","link","internalLevel","internalSubtype","name","trait","quality","value","level","type","equipType","weaponType","armorType","armorRating","weaponPower","cond","enchantName","enchantDesc","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","bindType","traitDesc","comment"
"19220476","|H0:item:68118:19:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","19","Molag Kena's Mask","18","2","33","42","2","1","0","2","962","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 67 Weapon Damage","Adds 67 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 270 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220796","|H0:item:68118:31:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","31","Molag Kena's Mask","18","2","33","42","2","1","0","2","983","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220312","|H0:item:68118:9:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","9","Molag Kena's Mask","18","2","35","42","2","1","0","2","1025","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 72 Weapon Damage","Adds 72 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 288 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220691","|H0:item:68118:21:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","21","Molag Kena's Mask","18","2","35","42","2","1","0","2","1025","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 72 Weapon Damage","Adds 72 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 288 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19221153","|H0:item:68118:122:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","122","Molag Kena's Mask","18","3","31","42","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220307","|H0:item:68118:4:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","4","Molag Kena's Mask","18","3","35","42","2","1","0","2","1046","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220310","|H0:item:68118:7:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","7","Molag Kena's Mask","18","3","35","42","2","1","0","2","1067","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220426","|H0:item:68118:11:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","11","Molag Kena's Mask","18","3","35","42","2","1","0","2","1067","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220900","|H0:item:68118:49:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","49","Molag Kena's Mask","18","3","35","42","2","1","0","2","1067","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220901","|H0:item:68118:50:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","50","Molag Kena's Mask","18","3","35","42","2","1","0","2","1046","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220692","|H0:item:68118:22:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","22","Molag Kena's Mask","18","3","36","42","2","1","0","2","1088","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","crafted"
"19221154","|H0:item:68118:123:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","123","Molag Kena's Mask","18","4","31","42","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 270 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","unknown"
"19220308","|H0:item:68118:5:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","5","Molag Kena's Mask","18","4","36","42","2","1","0","2","1109","0","0","Maximum Stamina Enchantment","Adds 270 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220311","|H0:item:68118:8:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","8","Molag Kena's Mask","18","4","36","42","2","1","0","2","1130","0","0","Maximum Stamina Enchantment","Adds 270 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 79 Weapon Damage","Adds 79 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 318 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220693","|H0:item:68118:23:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","23","Molag Kena's Mask","18","4","37","42","2","1","0","2","1151","0","0","Maximum Stamina Enchantment","Adds 270 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 81 Weapon Damage","Adds 81 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 324 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","crafted"
"19221155","|H0:item:68118:124:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","124","Molag Kena's Mask","18","5","31","42","2","1","0","2","899","0","0","Maximum Stamina Enchantment","Adds 293 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 63 Weapon Damage","Adds 63 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 252 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","unknown"
"19220309","|H0:item:68118:6:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","6","Molag Kena's Mask","18","5","37","42","2","1","0","2","1172","0","0","Maximum Stamina Enchantment","Adds 293 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 82 Weapon Damage","Adds 82 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 330 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 7.5%.","dropped"
"19220694","|H0:item:68118:24:42:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","42","24","Molag Kena's Mask","18","5","38","42","2","1","0","2","1214","0","0","Maximum Stamina Enchantment","Adds 293 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 85 Weapon Damage","Adds 85 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 342 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 7.5%.","crafted"
"19220313","|H0:item:68118:1:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","1","Molag Kena's Mask","18","0","32","43","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 2.5%.","dropped"
"19221330","|H0:item:68118:177:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","177","Molag Kena's Mask","18","0","32","43","2","1","0","2","941","0","0","","","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 2.5%.","unknown"
"19220314","|H0:item:68118:2:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","2","Molag Kena's Mask","18","1","32","43","2","1","0","2","941","0","0","Maximum Stamina Enchantment","Adds 225 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 66 Weapon Damage","Adds 66 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 264 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 3.5%.","dropped"
"19221280","|H0:item:68118:175:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","175","Molag Kena's Mask","18","1","32","43","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 225 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","unknown"
"19220695","|H0:item:68118:20:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","20","Molag Kena's Mask","18","1","33","43","2","1","0","2","983","0","0","Maximum Stamina Enchantment","Adds 225 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 3.5%.","crafted"
"19220020","|H0:item:68118:5:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","10","5","mace of the Armor Master","0","2","32","43","1","5","2","0","0","656","100","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Armor Master","4","5","2","3","4","5","(2 items) Adds 532 Maximum Health","(3 items) Adds 967 Physical Resistance","(4 items) Adds 967 Spell Resistance","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff2666|r for |cffffff10|r seconds.","2","Increases Mundus Stone effects by 5.5%.","dropped"
"19221156","|H0:item:68118:121:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","121","Molag Kena's Mask","18","2","32","43","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220477","|H0:item:68118:19:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","19","Molag Kena's Mask","18","2","33","43","2","1","0","2","983","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 69 Weapon Damage","Adds 69 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 276 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","unknown"
"19220797","|H0:item:68118:31:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","31","Molag Kena's Mask","18","2","33","43","2","1","0","2","1004","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 70 Weapon Damage","Adds 70 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 282 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220315","|H0:item:68118:3:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","3","Molag Kena's Mask","18","2","35","43","2","1","0","2","1025","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 72 Weapon Damage","Adds 72 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 288 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220321","|H0:item:68118:9:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","9","Molag Kena's Mask","18","2","35","43","2","1","0","2","1046","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 4.5%.","dropped"
"19220696","|H0:item:68118:21:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","21","Molag Kena's Mask","18","2","35","43","2","1","0","2","1046","0","0","Maximum Stamina Enchantment","Adds 237 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 73 Weapon Damage","Adds 73 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 294 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 4.5%.","crafted"
"19220021","|H0:item:68118:6:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","10","6","mace of the Armor Master","0","3","32","43","1","5","2","0","0","656","100","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Armor Master","4","0","2","3","4","5","(2 items) Adds 532 Maximum Health","(3 items) Adds 967 Physical Resistance","(4 items) Adds 967 Spell Resistance","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff2666|r for |cffffff10|r seconds.","2","Increases Mundus Stone effects by 5.5%.","dropped"
"19221157","|H0:item:68118:122:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","122","Molag Kena's Mask","18","3","32","43","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220316","|H0:item:68118:4:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","4","Molag Kena's Mask","18","3","35","43","2","1","0","2","1067","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220903","|H0:item:68118:50:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","50","Molag Kena's Mask","18","3","35","43","2","1","0","2","1067","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 75 Weapon Damage","Adds 75 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 300 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220319","|H0:item:68118:7:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","7","Molag Kena's Mask","18","3","36","43","2","1","0","2","1088","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220427","|H0:item:68118:11:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","11","Molag Kena's Mask","18","3","36","43","2","1","0","2","1088","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","dropped"
"19220697","|H0:item:68118:22:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","22","Molag Kena's Mask","18","3","36","43","2","1","0","2","1109","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 78 Weapon Damage","Adds 78 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 312 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","crafted"
"19220902","|H0:item:68118:49:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","49","Molag Kena's Mask","18","3","36","43","2","1","0","2","1088","0","0","Maximum Stamina Enchantment","Adds 257 Maximum Stamina.","Molag Kena","3","2","1","1","2","-1","(1 item) Adds 76 Weapon Damage","Adds 76 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 306 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 5.5%.","unknown"
"19220022","|H0:item:68118:7:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","10","7","mace of the Armor Master","0","4","32","43","1","5","2","0","0","656","100","Maximum Stamina Enchantment","Adds 93 Maximum Stamina.","Armor Master","4","0","2","3","4","5","(2 items) Adds 532 Maximum Health","(3 items) Adds 967 Physical Resistance","(4 items) Adds 967 Spell Resistance","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff2666|r for |cffffff10|r seconds.","2","Increases Mundus Stone effects by 5.5%.","dropped"
"19221158","|H0:item:68118:123:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","123","Molag Kena's Mask","18","4","32","43","2","1","0","2","920","0","0","Maximum Stamina Enchantment","Adds 270 Maximum Stamina.","Molag Kena","3","0","1","1","2","-1","(1 item) Adds 64 Weapon Damage","Adds 64 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 258 but also increases the cost of your abilities by 33%.","","1","Increases Mundus Stone effects by 6.5%.","unknown"
"19220317","|H0:item:68118:5:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","5","Molag Kena's Mask","18","4","36","43","2","1","0","2","1130","0","0","Maximum Stamina Enchantment","Adds 270 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 79 Weapon Damage","Adds 79 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 318 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 6.5%.","dropped"
"19220320","|H0:item:68118:8:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","43","8","Molag Kena's Mask","18","4","37","43","2","1","0","2","1151","0","0","Maximum Stamina Enchantment","Adds 270 Maximum Stamina.","Molag Kena","3","2","1","1","2","5","(1 item) Adds 81 Weapon Damage","Adds 81 Spell Damage","(2 items) When you deal damage with |cffffff2|r consecutive Light Attacks you trigger |cffffffOverkill|r for |cffffff6|r seconds, which increases your Weapon and Spell Damage by 324 but also increases the cost of your abilities by 33%.","(5 items) While you have an Armor ability slotted, your Max Health is increased by |cffffff5|r%. When you use an Armor ability, your Physical and Spell Resistance is increased by |cffffff3038|r for |cffffff10|r seconds.","1","Increases Mundus Stone effects by 6.5%.","dropped"
