"id","logId","link","itemId","internalLevel","internalSubtype","potionData","name","description","style","trait","quality","value","level","type","equipType","weaponType","armorType","craftType","armorRating","weaponPower","cond","enchantId","enchantLevel","enchantSubtype","enchantName","enchantDesc","maxCharges","abilityName","abilityDesc","abilityCooldown","setName","setBonusCount","setMaxEquipCount","setBonusCount1","setBonusCount2","setBonusCount3","setBonusCount4","setBonusCount5","setBonusDesc1","setBonusDesc2","setBonusDesc3","setBonusDesc4","setBonusDesc5","glyphMinLevel","glyphMaxLevel","runeType","runeRank","bindType","siegeHP","bookTitle","craftSkillRank","recipeRank","recipeQuality","refinedItemLink","resultItemLink","materialLevelDesc","traitDesc","traitAbilityDesc","traitCooldown","isUnique","isUniqueEquipped","isVendorTrash","isArmorDecay","isConsumable","icon","comment","tags","dyeData"
"70550519","-1","|H0:item:107884:4:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","4","0","Bow of Prayer","","4","5","3","54","40","1","6","8","0","-1","0","703","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff359|r Magic Damage and restores |cffffff67|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 528 Maximum Magicka","(3 items) Adds 70 Spell Damage","(4 items) Adds 70 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1325|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2820|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70551127","-1","|H0:item:107884:50:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","50","0","Bow of Prayer","","4","5","3","54","40","1","6","8","0","-1","0","703","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff359|r Magic Damage and restores |cffffff67|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 528 Maximum Magicka","(3 items) Adds 70 Spell Damage","(4 items) Adds 70 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1325|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2820|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70550522","-1","|H0:item:107884:7:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","7","0","Bow of Prayer","","4","5","3","56","40","1","6","8","0","-1","0","715","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff359|r Magic Damage and restores |cffffff67|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 540 Maximum Magicka","(3 items) Adds 72 Spell Damage","(4 items) Adds 72 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1353|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2880|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550654","-1","|H0:item:107884:11:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","11","0","Bow of Prayer","","4","5","3","56","40","1","6","8","0","-1","0","715","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff359|r Magic Damage and restores |cffffff67|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 540 Maximum Magicka","(3 items) Adds 72 Spell Damage","(4 items) Adds 72 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1353|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2880|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550912","-1","|H0:item:107884:22:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","22","0","Bow of Prayer","","4","5","3","56","40","1","6","8","0","-1","0","727","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff359|r Magic Damage and restores |cffffff67|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 551 Maximum Magicka","(3 items) Adds 73 Spell Damage","(4 items) Adds 73 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1381|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2940|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","crafted","",""
"70551126","-1","|H0:item:107884:49:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","49","0","Bow of Prayer","","4","5","3","56","40","1","6","8","0","-1","0","715","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff359|r Magic Damage and restores |cffffff67|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 540 Maximum Magicka","(3 items) Adds 72 Spell Damage","(4 items) Adds 72 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1353|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2880|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70551376","-1","|H0:item:107884:123:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","123","0","Bow of Prayer","","4","5","4","50","40","1","6","8","0","-1","0","620","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff381|r Magic Damage and restores |cffffff71|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 450 Maximum Magicka","(3 items) Adds 60 Spell Damage","(4 items) Adds 60 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1128|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2400|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70550520","-1","|H0:item:107884:5:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","5","0","Bow of Prayer","","4","5","4","56","40","1","6","8","0","-1","0","739","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff381|r Magic Damage and restores |cffffff71|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 562 Maximum Magicka","(3 items) Adds 75 Spell Damage","(4 items) Adds 75 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1410|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff3000|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550523","-1","|H0:item:107884:8:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","8","0","Bow of Prayer","","4","5","4","58","40","1","6","8","0","-1","0","751","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff381|r Magic Damage and restores |cffffff71|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 573 Maximum Magicka","(3 items) Adds 76 Spell Damage","(4 items) Adds 76 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1438|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff3060|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550913","-1","|H0:item:107884:23:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","23","0","Bow of Prayer","","4","5","4","58","40","1","6","8","0","-1","0","763","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff381|r Magic Damage and restores |cffffff71|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 585 Maximum Magicka","(3 items) Adds 78 Spell Damage","(4 items) Adds 78 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1466|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff3120|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","crafted","",""
"70551377","-1","|H0:item:107884:124:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","124","0","Bow of Prayer","","4","5","5","50","40","1","6","8","0","-1","0","620","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff413|r Magic Damage and restores |cffffff77|r Magicka.","500","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 450 Maximum Magicka","(3 items) Adds 60 Spell Damage","(4 items) Adds 60 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1128|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2400|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70550521","-1","|H0:item:107884:6:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","6","0","Bow of Prayer","","4","5","5","58","40","1","6","8","0","-1","0","775","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff413|r Magic Damage and restores |cffffff77|r Magicka.","500","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 596 Maximum Magicka","(3 items) Adds 79 Spell Damage","(4 items) Adds 79 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1494|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff3180|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550914","-1","|H0:item:107884:24:40:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","40","24","0","Bow of Prayer","","4","5","5","60","40","1","6","8","0","-1","0","799","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff413|r Magic Damage and restores |cffffff77|r Magicka.","500","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 618 Maximum Magicka","(3 items) Adds 82 Spell Damage","(4 items) Adds 82 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1551|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff3300|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","crafted","",""
"70550525","-1","|H0:item:107884:1:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","1","0","Bow of Prayer","","4","5","0","50","41","1","6","8","0","-1","0","632","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff48|r Magic Damage and restores |cffffff9|r Magicka.","100","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 461 Maximum Magicka","(3 items) Adds 61 Spell Damage","(4 items) Adds 61 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1156|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2460|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70551558","-1","|H0:item:107884:177:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","177","0","Bow of Prayer","","4","5","0","50","41","1","6","8","0","-1","0","644","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff48|r Magic Damage and restores |cffffff9|r Magicka.","100","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 472 Maximum Magicka","(3 items) Adds 63 Spell Damage","(4 items) Adds 63 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1184|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2520|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70550526","-1","|H0:item:107884:2:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","2","0","Bow of Prayer","","4","5","1","50","41","1","6","8","0","-1","0","644","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff377|r Magic Damage and restores |cffffff70|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 472 Maximum Magicka","(3 items) Adds 63 Spell Damage","(4 items) Adds 63 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1184|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2520|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70551508","-1","|H0:item:107884:175:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","175","0","Bow of Prayer","","4","5","1","50","41","1","6","8","0","-1","0","632","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff377|r Magic Damage and restores |cffffff70|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 461 Maximum Magicka","(3 items) Adds 61 Spell Damage","(4 items) Adds 61 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1156|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2460|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70550915","-1","|H0:item:107884:20:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","20","0","Bow of Prayer","","4","5","1","52","41","1","6","8","0","-1","0","668","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff377|r Magic Damage and restores |cffffff70|r Magicka.","200","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 495 Maximum Magicka","(3 items) Adds 66 Spell Damage","(4 items) Adds 66 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1240|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2640|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","crafted","",""
"70551378","-1","|H0:item:107884:121:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","121","0","Bow of Prayer","","4","5","2","50","41","1","6","8","0","-1","0","632","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff399|r Magic Damage and restores |cffffff74|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 461 Maximum Magicka","(3 items) Adds 61 Spell Damage","(4 items) Adds 61 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1156|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2460|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70550705","-1","|H0:item:107884:19:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","19","0","Bow of Prayer","","4","5","2","52","41","1","6","8","0","-1","0","668","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff399|r Magic Damage and restores |cffffff74|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 495 Maximum Magicka","(3 items) Adds 66 Spell Damage","(4 items) Adds 66 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1240|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2640|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70550527","-1","|H0:item:107884:3:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","3","0","Bow of Prayer","","4","5","2","54","41","1","6","8","0","-1","0","691","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff399|r Magic Damage and restores |cffffff74|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 517 Maximum Magicka","(3 items) Adds 69 Spell Damage","(4 items) Adds 69 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1297|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2760|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550533","-1","|H0:item:107884:9:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","9","0","Bow of Prayer","","4","5","2","54","41","1","6","8","0","-1","0","703","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff399|r Magic Damage and restores |cffffff74|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 528 Maximum Magicka","(3 items) Adds 70 Spell Damage","(4 items) Adds 70 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1325|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2820|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550916","-1","|H0:item:107884:21:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","21","0","Bow of Prayer","","4","5","2","54","41","1","6","8","0","-1","0","703","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff399|r Magic Damage and restores |cffffff74|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 528 Maximum Magicka","(3 items) Adds 70 Spell Damage","(4 items) Adds 70 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1325|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2820|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","crafted","",""
"70551025","-1","|H0:item:107884:31:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","31","0","Bow of Prayer","","4","5","2","54","41","1","6","8","0","-1","0","680","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff399|r Magic Damage and restores |cffffff74|r Magicka.","250","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 506 Maximum Magicka","(3 items) Adds 67 Spell Damage","(4 items) Adds 67 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1269|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2700|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","crafted","",""
"70551379","-1","|H0:item:107884:122:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","122","0","Bow of Prayer","","4","5","3","50","41","1","6","8","0","-1","0","632","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff432|r Magic Damage and restores |cffffff80|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 461 Maximum Magicka","(3 items) Adds 61 Spell Damage","(4 items) Adds 61 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1156|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2460|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70550528","-1","|H0:item:107884:4:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","4","0","Bow of Prayer","","4","5","3","56","41","1","6","8","0","-1","0","715","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff432|r Magic Damage and restores |cffffff80|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 540 Maximum Magicka","(3 items) Adds 72 Spell Damage","(4 items) Adds 72 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1353|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2880|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550531","-1","|H0:item:107884:7:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","7","0","Bow of Prayer","","4","5","3","56","41","1","6","8","0","-1","0","727","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff432|r Magic Damage and restores |cffffff80|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 551 Maximum Magicka","(3 items) Adds 73 Spell Damage","(4 items) Adds 73 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1381|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2940|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550655","-1","|H0:item:107884:11:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","11","0","Bow of Prayer","","4","5","3","56","41","1","6","8","0","-1","0","727","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff432|r Magic Damage and restores |cffffff80|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 551 Maximum Magicka","(3 items) Adds 73 Spell Damage","(4 items) Adds 73 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1381|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2940|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","dropped","",""
"70550917","-1","|H0:item:107884:22:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","22","0","Bow of Prayer","","4","5","3","56","41","1","6","8","0","-1","0","739","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff432|r Magic Damage and restores |cffffff80|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 562 Maximum Magicka","(3 items) Adds 75 Spell Damage","(4 items) Adds 75 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1410|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff3000|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","crafted","",""
"70551128","-1","|H0:item:107884:49:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","49","0","Bow of Prayer","","4","5","3","56","41","1","6","8","0","-1","0","727","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff432|r Magic Damage and restores |cffffff80|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 551 Maximum Magicka","(3 items) Adds 73 Spell Damage","(4 items) Adds 73 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1381|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2940|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70551129","-1","|H0:item:107884:50:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","50","0","Bow of Prayer","","4","5","3","56","41","1","6","8","0","-1","0","715","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff432|r Magic Damage and restores |cffffff80|r Magicka.","300","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 540 Maximum Magicka","(3 items) Adds 72 Spell Damage","(4 items) Adds 72 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1353|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2880|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
"70551380","-1","|H0:item:107884:123:41:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0|h|h","107884","41","123","0","Bow of Prayer","","4","5","4","50","41","1","6","8","0","-1","0","632","100","0","0","0","Absorb Magicka Enchantment","Deals |cffffff453|r Magic Damage and restores |cffffff84|r Magicka.","400","","","-1","Prayer Shawl","4","5","2","3","4","5","-1","(2 items) Adds 461 Maximum Magicka","(3 items) Adds 61 Spell Damage","(4 items) Adds 61 Magicka Recovery","(5 items) When you heal a friendly target, you have a |cffffff6|r% chance to grant them a damage shield that absorbs |cffffff1156|r damage for |cffffff6|r seconds.","","-1","-1","-1","-1","1","-1","","-1","-1","-1","","","","Increases Physical and Spell Resistance by |cffffff2460|r.","","-1","1","1","1","1","1","/esoui/art/icons/gear_dunmer_bow_d.dds","unknown","",""
